ID,Age,Experience,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard,Income pm
2865,65,41,84,2,0,3,0,0,No,No,Yes,Yes,42
2866,59,33,23,2,0.2,3,0,0,No,No,Yes,No,11.5
2867,46,22,141,2,3.3,1,0,0,Yes,Yes,Yes,Yes,70.5
2868,59,33,110,3,4.4,1,264,0,No,No,Yes,No,36.67
2869,52,26,31,4,1.8,1,0,0,No,No,Yes,Yes,7.75
2870,60,35,22,1,1.3,1,80,0,No,No,No,No,22
2871,43,17,91,1,5.2,1,0,0,Yes,No,No,No,91
2872,65,39,82,4,2.4,3,252,0,No,No,Yes,No,20.5
2873,50,26,23,1,0.3,1,0,0,No,No,No,No,23
2874,48,23,35,1,0.1,1,0,0,Yes,No,Yes,No,35
2875,49,25,114,1,2.5,3,0,1,No,No,Yes,No,114
2876,58,33,18,3,0.1,2,0,0,No,No,Yes,Yes,6
2878,58,32,74,2,2.3,3,0,0,No,No,No,Yes,37
2879,45,19,122,4,4.1,2,0,1,No,No,Yes,No,30.5
2880,42,15,73,3,2.33333333333333,2,0,0,No,No,No,No,24.33
2881,64,40,40,2,1.1,1,0,0,No,No,Yes,No,20
2882,49,25,55,4,0.1,3,0,0,No,No,Yes,No,13.75
2883,55,31,69,1,2.7,2,0,0,Yes,No,No,Yes,69
2884,40,14,92,4,1.4,2,0,0,No,No,Yes,No,23
2885,28,2,48,4,2.1,3,0,0,No,No,Yes,Yes,12
2886,57,31,113,4,0.6,3,327,1,No,No,Yes,No,28.25
2887,50,25,58,1,1.3,2,0,0,No,No,Yes,No,58
2888,40,16,109,2,2.2,1,0,0,No,No,Yes,No,54.5
2889,55,28,39,3,1,2,0,0,No,No,Yes,Yes,13
2890,53,29,33,3,1.9,2,144,0,No,No,No,No,11
2891,48,24,18,4,0.2,1,0,0,No,No,Yes,Yes,4.5
2892,59,33,63,1,1.6,1,0,0,No,No,Yes,Yes,63
2893,58,32,43,1,2.8,2,0,0,No,No,Yes,No,43
2894,38,14,70,4,2,3,0,0,No,No,Yes,No,17.5
2895,49,25,19,1,0.9,3,0,0,No,No,No,No,19
2896,60,36,39,4,1.3,2,140,0,No,No,Yes,No,9.75
2897,54,28,81,3,0.8,1,0,0,No,No,No,No,27
2898,28,2,34,4,1.3,3,0,0,No,No,No,No,8.5
2899,27,1,140,1,5.9,2,175,1,Yes,Yes,Yes,No,140
2900,42,18,114,1,0.3,1,0,0,No,No,No,No,114
2901,52,28,55,2,3.2,3,151,0,No,No,No,No,27.5
2902,54,30,21,1,0.1,2,76,0,No,No,Yes,No,21
2903,56,30,50,4,2.8,2,0,0,Yes,No,Yes,No,12.5
2904,58,34,41,3,1.5,1,0,0,No,No,Yes,Yes,13.67
2905,56,32,190,3,2.2,1,0,1,No,Yes,Yes,No,63.33
2906,64,40,8,2,0.3,3,0,0,No,No,Yes,No,4
2907,35,8,55,2,1.66666666666667,2,0,0,No,No,Yes,No,27.5
2908,45,20,40,2,1.3,1,0,0,No,No,No,Yes,20
2909,57,32,22,3,0.1,2,0,0,No,No,Yes,No,7.33
2910,35,8,44,2,1.66666666666667,2,0,0,Yes,No,No,Yes,22
2911,46,22,102,3,4.5,3,0,1,No,No,Yes,No,34
2912,30,4,54,4,1.8,3,235,0,No,No,Yes,No,13.5
2913,44,20,130,4,3.2,2,0,1,No,No,No,No,32.5
2914,39,12,75,3,2.33333333333333,2,0,0,No,No,Yes,Yes,25
2915,42,18,42,2,1.7,1,0,0,No,No,Yes,No,21
2916,34,9,133,1,3.8,1,0,0,No,No,Yes,No,133
2917,46,20,40,1,1.2,2,0,0,No,No,Yes,No,40
2918,55,31,34,3,1.5,1,101,0,No,No,Yes,No,11.33
2919,28,3,142,1,0.8,1,0,0,No,No,Yes,No,142
2920,35,10,64,3,2.3,1,0,0,No,Yes,Yes,Yes,21.33
2921,60,35,44,2,1.6,3,170,0,No,No,Yes,No,22
2922,50,24,95,1,0.3,1,262,0,No,No,Yes,No,95
2923,52,26,49,1,1.4,3,0,0,No,No,Yes,No,49
2924,51,27,12,2,0.2,1,0,0,No,No,No,No,6
2925,51,26,98,1,1.3,3,0,0,No,No,Yes,Yes,98
2926,59,35,42,4,0.4,1,0,0,No,No,Yes,No,10.5
2927,53,28,44,2,0.6,3,0,0,No,No,Yes,Yes,22
2928,43,17,124,1,5.2,1,0,0,No,No,No,No,124
2929,31,6,175,2,6.7,1,0,0,No,No,Yes,No,87.5
2930,32,6,22,4,0.3,1,0,0,No,No,No,No,5.5
2931,41,17,78,4,2.66666666666667,1,99,0,No,No,Yes,No,19.5
2932,31,4,54,2,1,2,109,0,No,No,No,Yes,27
2933,41,16,154,1,7,1,0,0,No,No,No,Yes,154
2934,47,22,42,3,2.7,2,0,0,No,No,Yes,No,14
2935,37,13,195,2,6.5,1,635,0,No,No,Yes,No,97.5
2936,53,23,80,1,3,3,0,0,No,No,Yes,Yes,80
2937,49,22,81,3,2,2,0,0,No,No,Yes,No,27
2938,62,36,89,2,2,1,0,0,No,No,Yes,Yes,44.5
2939,33,9,61,3,2.6,2,0,0,No,No,Yes,No,20.33
2940,54,24,25,4,0.4,3,0,0,No,No,No,Yes,6.25
2941,27,3,43,3,0.1,2,163,0,No,No,Yes,No,14.33
2942,60,35,122,1,2.6,1,352,0,No,No,No,No,122
2943,29,5,160,1,4.3,1,385,0,No,No,Yes,No,160
2944,56,32,83,4,1.6,2,0,0,No,No,No,No,20.75
2945,55,30,79,2,0,3,0,0,No,No,No,No,39.5
2946,45,19,30,3,0.5,2,0,0,No,No,Yes,Yes,10
2947,33,9,145,1,4.3,1,437,0,No,No,Yes,No,145
2948,45,21,151,2,3.3,1,328,0,No,No,No,No,75.5
2949,44,18,14,2,0.1,3,98,0,No,No,No,Yes,7
2950,37,11,19,3,0.2,2,0,0,No,No,Yes,No,6.33
2951,42,16,55,1,0.7,3,135,0,No,No,Yes,No,55
2952,26,2,132,2,2.4,3,0,1,No,No,No,Yes,66
2953,33,8,182,1,8.6,1,0,0,No,No,No,No,182
2954,61,36,78,3,0.5,1,0,0,No,No,Yes,Yes,26
2955,31,7,42,1,2.4,2,0,0,No,No,Yes,Yes,42
2956,54,29,44,2,2.3,3,187,0,No,No,Yes,No,22
2957,62,38,195,4,5.2,3,522,1,No,Yes,Yes,Yes,48.75
2958,61,36,53,3,0.5,2,0,0,No,No,Yes,No,17.67
2959,66,41,65,3,2.4,1,0,0,No,No,No,No,21.67
2960,38,12,43,4,0.2,1,0,0,No,No,No,No,10.75
2961,55,29,38,4,1.5,3,0,0,No,No,No,Yes,9.5
2962,60,36,50,1,1.8,3,0,0,No,No,Yes,No,50
2964,29,3,41,1,1.9,3,0,0,No,No,Yes,Yes,41
2965,35,10,73,3,2.3,1,0,0,No,No,Yes,No,24.33
2966,53,27,31,2,0.4,3,104,0,No,No,No,Yes,15.5
2967,32,7,84,3,0.6,2,0,0,No,No,Yes,Yes,28
2968,38,14,95,2,1.9,1,0,0,No,No,Yes,Yes,47.5
2969,44,18,162,4,1.3,1,301,1,No,No,No,No,40.5
2970,43,18,60,2,2.2,3,115,0,No,No,No,No,30
2971,54,30,121,2,1.1,3,0,1,Yes,No,No,No,60.5
2972,52,25,43,3,1,2,165,0,No,Yes,Yes,Yes,14.33
2973,31,7,38,1,1.8,2,182,0,No,Yes,Yes,Yes,38
2974,47,22,82,1,2.9,1,276,0,No,No,Yes,No,82
2975,42,18,52,4,1.9,1,0,0,No,No,Yes,No,13
2976,57,33,43,3,1.5,1,168,0,No,No,No,Yes,14.33
2977,33,8,82,1,2.6,2,0,0,Yes,Yes,Yes,Yes,82
2978,35,10,161,1,4.1,1,0,0,Yes,No,Yes,No,161
2979,56,30,24,2,0.7,2,0,0,No,No,Yes,No,12
2980,57,32,102,1,2.6,1,0,0,No,No,Yes,No,102
2982,53,28,85,1,1.2,1,0,0,No,No,No,No,85
2983,59,33,111,3,4.4,1,0,0,No,No,Yes,No,37
2984,56,32,90,2,0.3,1,0,0,No,No,Yes,Yes,45
2985,54,28,94,2,1.1,1,188,0,No,No,No,No,47
2986,48,23,63,4,3.6,3,0,0,No,No,No,No,15.75
2987,55,30,153,2,2.8,2,0,1,Yes,Yes,Yes,No,76.5
2988,33,7,39,2,2,3,0,0,No,No,No,No,19.5
2989,46,21,205,2,8.8,1,181,0,Yes,No,Yes,No,102.5
2990,42,18,142,1,3.4,1,496,0,No,No,Yes,No,142
2991,49,25,163,2,0.4,1,0,0,Yes,No,No,No,81.5
2992,42,17,113,3,1,1,0,0,Yes,No,Yes,No,37.67
2993,46,21,64,1,2.9,1,0,0,No,No,Yes,Yes,64
2994,65,40,20,3,0.1,3,0,0,No,No,No,Yes,6.67
2995,50,24,179,1,1,1,0,0,No,No,Yes,No,179
2996,54,24,91,2,4.5,3,90,0,No,No,Yes,No,45.5
2997,42,18,103,1,3.33333333333333,1,0,1,Yes,Yes,Yes,Yes,103
2998,57,33,80,4,1.6,2,0,0,No,No,No,No,20
2999,61,35,38,2,0.3,1,0,0,No,No,No,No,19
3000,60,34,44,1,0.2,1,0,0,No,No,No,Yes,44
3001,40,14,164,1,4.3,2,0,1,No,No,No,No,164
3002,33,7,81,3,1.6,1,0,0,No,No,Yes,Yes,27
3003,37,13,95,2,1.7,2,83,0,No,No,No,No,47.5
3004,52,28,44,3,1.9,2,0,0,No,No,No,Yes,14.67
3005,33,7,88,3,1.6,1,0,0,No,No,Yes,Yes,29.33
3006,62,36,148,3,7,2,0,1,No,No,Yes,No,49.33
3007,62,37,169,3,5,2,184,1,No,Yes,Yes,Yes,56.33
3008,63,37,11,1,0.8,2,102,0,No,No,No,Yes,11
3009,55,25,92,1,3,3,158,0,No,No,No,Yes,92
3010,33,9,74,3,2.6,2,0,0,No,No,Yes,No,24.67
3011,25,1,72,3,0.8,1,0,0,No,No,Yes,No,24
3012,55,31,63,3,2.66666666666667,1,0,0,No,No,Yes,No,21
3013,29,3,172,2,4.5,1,415,0,No,No,Yes,No,86
3014,45,21,183,2,1.4,1,0,0,No,No,Yes,Yes,91.5
3015,60,34,40,1,2.5,3,166,0,No,No,Yes,No,40
3016,44,18,68,4,2.9,1,0,0,Yes,No,No,Yes,17
3017,48,23,78,4,3.6,3,0,0,No,No,Yes,No,19.5
3018,57,32,68,2,3.7,1,184,0,No,No,No,No,34
3019,58,32,49,1,1.4,1,99,0,No,No,Yes,Yes,49
3020,58,33,39,2,2.3,3,0,0,No,No,Yes,No,19.5
3021,44,20,151,1,3.5,1,392,0,No,No,Yes,No,151
3022,54,28,159,2,0.5,1,461,0,No,No,Yes,No,79.5
3023,59,33,89,4,1.9,2,0,0,No,No,Yes,Yes,22.25
3024,63,37,105,4,1.7,3,244,0,No,No,No,Yes,26.25
3025,61,35,78,2,2,1,0,0,No,No,Yes,Yes,39
3026,58,32,128,2,2.7,1,344,0,No,No,No,No,64
3027,44,20,81,4,0.8,1,228,0,No,No,No,Yes,20.25
3028,53,29,50,4,0.1,3,152,0,No,No,Yes,No,12.5
3029,63,39,38,3,0.1,3,178,0,No,No,Yes,Yes,12.67
3030,41,17,119,2,6.1,1,263,0,Yes,No,Yes,No,59.5
3031,50,26,110,3,1.8,2,0,0,No,No,Yes,No,36.67
3032,51,25,29,1,1.4,3,102,0,No,No,No,Yes,29
3033,47,22,19,1,0.4,3,0,0,No,No,Yes,No,19
3034,43,19,130,2,4.7,3,221,1,No,No,No,Yes,65
3035,46,21,38,1,2.4,1,130,0,No,No,Yes,No,38
3036,50,24,31,1,0.3,3,0,0,No,No,No,No,31
3037,33,9,14,4,0.7,2,105,0,No,No,Yes,No,3.5
3038,27,2,158,3,0.4,2,0,1,No,Yes,Yes,No,52.67
3039,34,8,39,4,0.2,1,115,0,No,No,Yes,No,9.75
3040,34,9,141,2,4.9,3,0,1,No,No,No,Yes,70.5
3041,28,2,33,3,1,1,167,0,No,No,Yes,No,11
3042,29,5,92,2,0.6,1,0,0,No,No,Yes,No,46
3043,52,26,78,3,3,2,0,0,No,No,No,No,26
3044,47,22,42,3,2.7,2,0,0,No,No,Yes,Yes,14
3045,41,16,15,2,0.3,2,83,0,No,No,No,No,7.5
3046,58,32,48,1,2.8,2,0,0,No,No,Yes,No,48
3047,37,12,63,3,2.3,1,0,0,No,No,Yes,No,21
3048,57,33,149,1,4.7,1,0,0,Yes,No,No,No,149
3049,63,39,49,1,0.8,1,103,0,No,No,Yes,No,49
3050,60,35,125,2,3.9,1,0,0,No,No,No,No,62.5
3051,50,25,58,1,1.3,2,0,0,No,No,Yes,No,58
3052,60,35,48,3,1.5,1,0,0,No,No,Yes,No,16
3053,54,30,75,2,3.2,3,0,0,No,No,No,Yes,37.5
3054,28,4,114,2,0.2,1,0,0,No,No,Yes,No,57
3055,45,21,134,4,5.5,2,0,1,No,Yes,Yes,Yes,33.5
3056,28,2,111,4,2.3,3,0,0,No,No,Yes,No,27.75
3057,54,29,62,4,3.8,2,149,0,No,No,Yes,No,15.5
3058,42,18,45,1,0.7,1,0,0,Yes,No,Yes,No,45
3059,30,4,113,2,0.2,1,0,0,No,No,Yes,No,56.5
3060,61,36,128,1,2.6,1,0,0,No,No,Yes,No,128
3061,64,38,168,4,5.7,3,0,1,No,No,Yes,No,42
3062,38,13,81,1,4,3,206,0,Yes,No,Yes,No,81
3063,39,14,75,1,0.1,2,297,0,No,No,No,Yes,75
3064,54,29,21,4,0.1,3,0,0,No,No,No,No,5.25
3065,59,33,83,3,4.4,1,0,0,No,No,Yes,No,27.67
3066,39,15,121,1,3.5,1,368,0,Yes,No,Yes,No,121
3067,63,33,40,4,1.66666666666667,3,0,0,No,No,Yes,No,10
3068,31,5,101,1,2.9,3,170,0,Yes,No,No,No,101
3069,56,26,90,2,4.5,3,0,0,No,No,No,No,45
3070,47,20,68,1,2.66666666666667,2,0,0,No,No,Yes,Yes,68
3071,28,3,74,2,1.8,2,221,0,Yes,No,No,No,37
3072,32,8,74,4,0.1,2,257,0,No,No,No,Yes,18.5
3073,54,30,51,2,3.2,3,0,0,No,No,No,No,25.5
3074,29,5,149,1,1.5,1,0,0,No,No,Yes,No,149
3075,39,15,31,1,1.4,3,88,0,No,No,Yes,Yes,31
3078,46,21,44,1,0.3,1,110,0,Yes,No,Yes,No,44
3079,38,13,63,3,0.5,3,190,0,Yes,Yes,Yes,Yes,21
3080,55,31,23,2,0.3,1,0,0,No,No,Yes,Yes,11.5
3081,48,22,40,3,2.2,2,87,0,No,No,Yes,No,13.33
3082,36,10,78,2,4.5,3,204,0,No,No,Yes,Yes,39
3083,39,13,40,3,0.9,3,129,0,No,No,Yes,No,13.33
3084,40,16,78,4,2.4,1,0,0,Yes,Yes,Yes,No,19.5
3086,55,29,71,3,0.3,2,0,0,No,No,No,Yes,23.67
3087,61,35,23,3,0.3,3,0,0,No,No,Yes,No,7.67
3088,57,33,15,2,0.3,1,0,0,No,No,Yes,No,7.5
3089,56,31,28,1,1.3,1,138,0,No,No,No,Yes,28
3090,31,5,23,3,1,1,95,0,No,No,No,No,7.67
3091,61,31,19,1,1.5,3,0,0,No,No,Yes,No,19
3092,58,32,42,3,1.4,3,158,0,No,No,No,Yes,14
3093,43,18,113,2,0.4,1,325,0,Yes,No,No,No,56.5
3094,29,5,34,4,0.4,2,0,0,No,No,No,Yes,8.5
3095,50,23,19,1,0.5,2,104,0,No,No,No,Yes,19
3096,49,25,43,1,1.6,2,0,0,No,No,Yes,Yes,43
3097,43,18,179,3,1.2,1,0,1,Yes,Yes,Yes,No,59.67
3098,58,32,44,3,2.2,3,0,0,No,No,No,No,14.67
3099,41,16,21,2,0.1,2,0,0,No,No,No,No,10.5
3100,65,40,115,1,2.5,1,174,0,No,No,No,Yes,115
3101,52,27,81,4,3.8,2,0,0,No,No,No,Yes,20.25
3102,55,31,91,2,2.8,1,0,0,No,No,No,No,45.5
3103,49,25,30,4,0.9,2,0,0,No,No,No,Yes,7.5
3104,52,22,55,3,1.4,3,0,0,No,No,Yes,No,18.33
3105,56,31,48,2,2.1,3,0,0,No,No,No,Yes,24
3106,30,4,23,4,0.3,2,121,0,No,No,No,No,5.75
3107,36,10,21,3,0.1,2,0,0,No,No,No,No,7
3108,41,17,55,2,1.7,1,0,0,No,No,No,No,27.5
3109,42,15,21,3,1,2,0,0,No,No,Yes,No,7
3110,60,34,40,3,2.2,3,0,0,Yes,No,Yes,No,13.33
3111,44,20,30,4,0.3,1,0,0,No,No,No,Yes,7.5
3112,34,9,78,3,0.6,2,0,0,No,No,Yes,No,26
3113,56,32,65,2,3.2,3,0,0,No,No,Yes,No,32.5
3114,31,5,50,4,2.1,3,209,0,No,No,Yes,No,12.5
3115,29,4,55,4,2,2,0,0,Yes,No,Yes,No,13.75
3116,31,5,111,2,0.2,1,0,0,No,No,No,No,55.5
3117,36,10,21,3,0.1,2,0,0,No,No,No,Yes,7
3118,42,16,65,3,0.5,3,256,0,No,No,Yes,No,21.67
3119,64,39,114,1,0.8,3,0,0,No,No,Yes,No,114
3120,61,36,54,3,0.9,3,179,0,No,No,Yes,No,18
3121,35,11,75,2,1.7,2,0,0,No,No,Yes,No,37.5
3122,28,2,13,4,0.4,1,0,0,No,No,No,Yes,3.25
3123,38,14,54,2,0.6,3,218,0,No,No,No,No,27
3124,44,17,22,3,1,2,126,0,No,No,Yes,Yes,7.33
3125,45,20,198,2,2.8,1,0,0,No,No,Yes,Yes,99
3126,46,20,18,1,0.2,1,0,0,No,No,Yes,Yes,18
3127,57,32,74,4,0.7,1,0,0,No,No,No,Yes,18.5
3128,40,14,61,4,0.2,3,0,0,No,No,Yes,No,15.25
3129,38,12,64,2,1.8,1,0,0,No,No,No,No,32
3130,39,14,10,2,0.3,2,0,0,Yes,No,No,Yes,5
3132,47,22,61,3,2.7,2,168,0,No,No,Yes,Yes,20.33
3133,32,7,83,2,2.5,1,148,0,Yes,No,Yes,No,41.5
3134,30,5,73,3,2.6,3,0,0,No,No,Yes,No,24.33
3135,54,30,22,2,0.4,1,89,0,No,No,Yes,No,11
3137,60,34,65,3,2.2,3,94,0,Yes,Yes,No,Yes,21.67
3138,61,36,13,3,0.5,1,0,0,No,No,Yes,No,4.33
3139,36,11,103,1,4.6,1,255,0,No,No,Yes,No,103
3140,52,26,95,1,0.3,1,0,0,No,No,Yes,No,95
3141,33,7,31,4,1,1,0,0,No,No,Yes,Yes,7.75
3142,57,31,131,3,0.6,1,0,1,No,No,Yes,No,43.67
3143,34,8,175,4,1.1,3,0,1,Yes,Yes,Yes,Yes,43.75
3144,50,24,38,4,0.1,1,0,0,No,No,Yes,No,9.5
3145,43,18,104,3,1,1,0,0,No,No,Yes,No,34.67
3146,34,10,114,3,3.3,3,0,1,No,No,No,No,38
3147,26,1,38,4,1.7,2,0,0,No,No,Yes,No,9.5
3149,48,22,19,2,0.1,3,106,0,No,No,No,No,9.5
3150,49,25,25,4,1,1,0,0,No,No,Yes,Yes,6.25
3151,47,22,124,4,5,3,0,1,No,No,No,No,31
3152,43,19,20,3,0.5,1,0,0,No,No,No,No,6.67
3153,40,15,83,1,1,3,0,0,No,No,No,No,83
3154,31,5,18,4,0.3,2,0,0,No,No,No,Yes,4.5
3155,27,1,99,1,3,3,149,1,No,No,No,Yes,99
3156,55,29,62,3,0.3,2,0,0,No,No,Yes,No,20.67
3157,54,30,24,1,0.1,2,0,0,No,No,No,No,24
3159,54,28,64,2,0.8,3,0,0,Yes,No,Yes,No,32
3160,57,33,62,3,2.66666666666667,1,240,0,No,No,No,No,20.67
3161,41,15,158,1,4.7,2,0,1,Yes,Yes,No,Yes,158
3162,28,4,88,1,5.4,1,0,0,No,No,Yes,No,88
3163,33,7,28,4,0.8,1,0,0,No,No,Yes,No,7
3164,51,27,52,2,1,3,0,0,No,No,No,No,26
3165,28,4,82,4,0,1,0,0,No,No,Yes,Yes,20.5
3166,63,37,140,2,6.9,1,97,0,No,No,No,Yes,70
3167,29,4,80,1,0.8,2,0,0,No,No,Yes,Yes,80
3168,62,38,58,4,1.2,2,228,0,No,No,No,Yes,14.5
3169,51,25,180,1,1.7,1,0,0,No,No,Yes,No,180
3170,52,28,55,1,1.6,2,227,0,No,No,No,No,55
3171,43,16,65,3,2.66666666666667,2,100,0,No,No,No,No,21.67
3172,39,12,62,3,2.33333333333333,2,0,0,No,No,No,No,20.67
3173,35,9,23,4,0.3,1,0,0,No,No,No,No,5.75
3174,34,10,35,1,1.7,1,0,0,No,No,Yes,No,35
3175,49,24,35,4,0.2,2,0,0,No,No,No,Yes,8.75
3176,43,18,74,4,0.4,1,0,0,No,No,No,No,18.5
3177,48,24,14,3,0.4,1,0,0,No,No,Yes,No,4.67
3178,30,4,83,2,1.5,3,199,0,No,No,No,Yes,41.5
3179,46,21,71,4,1.9,3,0,0,No,No,No,No,17.75
3180,43,17,53,2,0.7,1,130,0,Yes,No,Yes,No,26.5
3181,27,3,103,2,0.6,1,84,0,No,No,No,No,51.5
3182,39,15,109,1,1.7,1,0,0,No,No,Yes,No,109
3183,58,33,60,2,1.9,2,94,0,Yes,No,Yes,No,30
3184,44,17,12,3,0.666666666666667,2,0,0,No,No,Yes,No,4
3185,39,15,141,2,8,1,0,0,No,No,Yes,No,70.5
3186,35,10,128,1,3.8,1,0,0,No,No,Yes,No,128
3187,41,16,98,3,1,1,296,0,No,No,No,No,32.67
3188,43,18,41,1,0.5,3,0,0,No,No,No,No,41
3189,55,25,90,2,4.5,3,0,0,No,No,No,Yes,45
3190,32,6,31,1,0.3,1,0,0,No,No,No,No,31
3191,56,26,74,1,3,3,0,0,No,No,No,No,74
3192,30,5,83,4,1.8,3,0,0,No,No,No,Yes,20.75
3193,65,39,35,1,0.5,3,0,0,No,No,No,No,35
3194,31,7,140,1,4,1,0,0,No,No,No,Yes,140
3195,41,15,65,3,0.5,3,0,0,No,No,No,No,21.67
3196,55,29,35,3,1.4,1,0,0,No,No,No,No,11.67
3197,37,7,73,4,1.8,3,0,0,No,No,Yes,Yes,18.25
3198,34,10,29,1,1.5,2,0,0,No,No,Yes,No,29
3199,34,9,55,4,2,2,147,0,No,No,No,Yes,13.75
3200,33,9,20,4,0.7,2,0,0,No,No,Yes,No,5
3201,48,23,70,1,2.8,2,0,0,No,No,No,No,70
3202,28,3,81,4,0.2,1,0,0,No,No,No,No,20.25
3203,30,4,25,2,0.3,1,0,0,Yes,No,Yes,No,12.5
3204,44,20,119,2,7.5,1,239,0,No,No,Yes,No,59.5
3205,61,35,49,4,1.7,2,185,0,No,No,No,No,12.25
3206,59,33,38,1,1.4,1,0,0,No,No,Yes,Yes,38
3207,33,7,80,2,1.5,3,0,0,No,No,Yes,Yes,40
3208,56,32,84,1,4.3,1,0,0,No,No,Yes,Yes,84
3209,53,29,61,4,1.6,2,0,0,No,No,Yes,No,15.25
3210,42,16,173,2,1.5,2,373,1,No,Yes,Yes,Yes,86.5
3211,43,19,60,2,2.5,1,0,0,Yes,No,No,No,30
3212,35,9,83,2,4.5,3,0,0,No,No,Yes,No,41.5
3213,61,35,59,1,2.8,2,0,0,No,No,No,No,59
3214,39,9,32,3,2,3,116,0,No,No,Yes,No,10.67
3215,61,37,33,3,0.1,3,0,0,No,No,Yes,No,11
3216,40,15,19,4,0.2,3,0,0,No,No,Yes,No,4.75
3217,34,8,14,4,0.3,1,0,0,No,No,No,No,3.5
3218,65,39,94,4,4.1,1,120,1,No,Yes,Yes,Yes,23.5
3219,40,16,154,2,6.1,1,325,0,No,No,Yes,No,77
3220,39,15,33,1,2,2,0,0,No,No,No,No,33
3221,61,35,28,2,0.2,3,135,0,No,No,Yes,No,14
3222,40,16,44,1,1.8,1,0,0,Yes,No,Yes,No,44
3223,49,23,81,2,0.8,3,0,0,No,No,No,No,40.5
3224,43,18,29,1,0.5,3,0,0,No,No,Yes,No,29
3225,45,21,58,3,0.3,3,0,0,Yes,No,Yes,No,19.33
3226,52,28,38,4,0.9,2,0,0,No,No,No,Yes,9.5
3227,32,8,82,3,1.5,1,0,0,No,No,Yes,Yes,27.33
3228,31,7,18,1,0.4,3,0,0,No,No,Yes,No,18
3229,27,2,45,2,1.7,2,0,0,No,No,No,Yes,22.5
3230,33,9,64,4,3.4,1,0,0,No,No,No,No,16
3231,65,40,48,3,2.4,1,0,0,No,No,No,Yes,16
3232,62,37,24,1,0.3,3,0,0,Yes,No,Yes,No,24
3233,55,25,65,4,2,3,0,0,No,No,Yes,No,16.25
3234,46,20,111,1,0,1,329,0,No,No,No,No,111
3235,37,12,114,3,0.6,2,0,0,No,No,Yes,No,38
3236,60,35,39,2,1.6,3,0,0,No,No,Yes,No,19.5
3237,44,14,19,1,0.75,3,0,0,No,No,No,Yes,19
3238,35,9,22,3,0.1,2,0,0,No,Yes,Yes,Yes,7.33
3239,52,28,49,4,1.1,2,0,0,No,No,Yes,No,12.25
3240,30,4,40,1,0.3,1,0,0,No,No,Yes,No,40
3241,62,36,63,1,1.6,1,118,0,No,No,Yes,No,63
3242,41,15,55,1,2.8,1,0,0,No,No,No,No,55
3243,38,14,33,1,2,2,0,0,No,No,Yes,No,33
3244,52,26,31,4,1.5,3,0,0,No,No,Yes,No,7.75
3245,48,24,24,4,0.2,1,0,0,No,No,Yes,No,6
3246,47,22,81,4,3.6,3,0,0,No,No,Yes,Yes,20.25
3247,41,17,81,1,0.8,2,223,0,No,No,Yes,No,81
3248,44,20,113,2,3.3,1,0,0,No,No,Yes,Yes,56.5
3249,31,6,92,2,3.3,1,0,0,No,No,No,No,46
3250,50,25,81,1,1.2,1,0,0,No,No,No,No,81
3251,36,11,101,3,1.2,3,0,0,Yes,No,No,Yes,33.67
3252,52,26,78,3,3,2,0,0,No,No,No,Yes,26
3253,62,38,78,2,0,3,0,0,No,No,Yes,No,39
3254,55,30,35,1,1.5,2,118,0,No,No,No,Yes,35
3255,61,37,9,2,0.3,3,0,0,No,No,Yes,No,4.5
3256,34,7,82,4,2,2,0,0,No,No,Yes,Yes,20.5
3257,34,9,41,1,2.5,3,0,0,No,No,No,No,41
3258,59,35,84,1,1.8,3,0,0,No,No,Yes,No,84
3259,41,17,42,4,2.2,2,185,0,Yes,No,Yes,No,10.5
3260,33,8,54,3,2.3,1,0,0,No,No,No,Yes,18
3261,55,30,84,2,0,3,0,0,No,No,No,No,42
3262,64,40,131,1,3.8,1,0,0,No,No,No,No,131
3263,44,19,85,2,3.8,3,0,0,No,No,Yes,No,42.5
3264,32,8,84,4,3.4,1,0,0,No,No,Yes,No,21
3265,67,41,114,4,2.4,3,0,0,No,No,Yes,No,28.5
3266,40,14,61,3,0.5,3,0,0,No,No,Yes,No,20.33
3267,57,31,39,1,2.2,3,0,0,No,No,Yes,Yes,39
3268,59,35,21,2,1,1,120,0,No,No,Yes,No,10.5
3269,43,17,111,4,5.4,3,0,1,No,No,Yes,No,27.75
3270,58,34,68,2,2.8,1,113,0,No,No,No,No,34
3271,50,23,179,4,3.6,2,0,1,No,No,Yes,No,44.75
3272,52,27,93,4,4.1,2,0,1,No,No,No,Yes,23.25
3273,35,9,85,2,1.8,1,0,0,No,No,No,No,42.5
3274,40,15,180,1,4.1,1,0,0,No,No,No,No,180
3275,31,5,110,2,1.5,3,0,0,No,No,Yes,No,55
3276,32,8,65,1,1.2,1,268,0,No,No,Yes,No,65
3277,55,31,159,1,3.9,3,0,1,No,No,No,No,159
3278,43,19,81,2,3.2,1,0,0,No,No,Yes,No,40.5
3279,31,6,132,1,3.8,1,0,0,No,No,Yes,No,132
3281,58,33,98,1,2.6,1,0,0,No,No,No,No,98
3282,51,25,62,2,1.5,2,0,0,No,No,Yes,Yes,31
3283,45,21,91,1,4.7,1,0,0,No,No,Yes,No,91
3284,56,30,29,4,0.7,2,87,0,No,No,Yes,No,7.25
